BLOCKCHAIN,TOKEN_NAME,HOUR,PRICE,INS_TIME
tezos,tezos-pepe,2024-01-09T21:00:00Z,0.000456480687,2024-01-10T07:44:43.225Z
tezos,tezos-pepe,2024-01-09T21:00:00Z,0.0004532199858,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-02T21:00:00Z,0.002369308216,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-02T22:00:00Z,0.00236498902,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-02T23:00:00Z,0.002368023239,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T00:00:00Z,0.002370425559,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T01:00:00Z,0.002277723264,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T02:00:00Z,0.002298575879,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T03:00:00Z,0.002297585945,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T04:00:00Z,0.002296830229,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T05:00:00Z,0.002294512327,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T06:00:00Z,0.002311840053,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T07:00:00Z,0.002381700373,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T08:00:00Z,0.002379272188,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T09:00:00Z,0.002385336091,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T10:00:00Z,0.002386959,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T11:00:00Z,0.002380943944,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T12:00:00Z,0.002373108291,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T13:00:00Z,0.002303481853,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T14:00:00Z,0.002257391328,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T15:00:00Z,0.002257442911,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T16:00:00Z,0.002265382381,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T17:00:00Z,0.002257307736,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T18:00:00Z,0.002142798073,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T19:00:00Z,0.002146861174,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T20:00:00Z,0.002143069342,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T21:00:00Z,0.002143032283,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T22:00:00Z,0.00214318787,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-03T23:00:00Z,0.002143824189,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T00:00:00Z,0.002142779921,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T01:00:00Z,0.002144294765,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T02:00:00Z,0.002125498146,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T03:00:00Z,0.002084228239,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T04:00:00Z,0.002086645405,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T05:00:00Z,0.002082667147,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T06:00:00Z,0.002090684714,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T07:00:00Z,0.002099970915,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T08:00:00Z,0.002099976904,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T09:00:00Z,0.002100051232,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T10:00:00Z,0.002113796927,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T11:00:00Z,0.002114360957,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T12:00:00Z,0.002115336296,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T13:00:00Z,0.002115297359,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T14:00:00Z,0.002144358615,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T15:00:00Z,0.002143558159,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T16:00:00Z,0.002145027599,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T17:00:00Z,0.002144757655,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T18:00:00Z,0.002144824366,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T19:00:00Z,0.002143635117,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T20:00:00Z,0.002144441724,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T21:00:00Z,0.00214426941,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T22:00:00Z,0.002129420769,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-04T23:00:00Z,0.002127211323,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T00:00:00Z,0.002133301047,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T01:00:00Z,0.002133478965,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T02:00:00Z,0.002123455435,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T03:00:00Z,0.002126108034,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T04:00:00Z,0.002126113667,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T05:00:00Z,0.002126812741,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T06:00:00Z,0.002124776318,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T07:00:00Z,0.002126362182,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T08:00:00Z,0.00212573895,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T09:00:00Z,0.002125538564,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T10:00:00Z,0.002069674825,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T11:00:00Z,0.002049659923,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T12:00:00Z,0.002044294608,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T13:00:00Z,0.002045807127,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T14:00:00Z,0.002027877724,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T15:00:00Z,0.002022647484,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T16:00:00Z,0.002006329066,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T17:00:00Z,0.001995165682,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T18:00:00Z,0.001995411554,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T19:00:00Z,0.001988701977,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T20:00:00Z,0.00208254255,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T21:00:00Z,0.002082171012,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T22:00:00Z,0.002082590684,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-05T23:00:00Z,0.002079430714,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T00:00:00Z,0.00208307244,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T01:00:00Z,0.002082585641,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T02:00:00Z,0.002085486944,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T03:00:00Z,0.002082852256,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T04:00:00Z,0.002082459541,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T05:00:00Z,0.002083427576,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T06:00:00Z,0.002079319597,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T07:00:00Z,0.002083678626,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T08:00:00Z,0.002082637546,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T09:00:00Z,0.002082980773,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T10:00:00Z,0.001900737905,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T11:00:00Z,0.001913696467,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T12:00:00Z,0.001980257667,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T13:00:00Z,0.001979427974,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T14:00:00Z,0.001978995782,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T15:00:00Z,0.001978988206,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T16:00:00Z,0.001979465949,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T17:00:00Z,0.001978990511,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T18:00:00Z,0.001978840306,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T19:00:00Z,0.001979616481,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T20:00:00Z,0.001979707337,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T21:00:00Z,0.001979974563,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T22:00:00Z,0.001978376184,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-06T23:00:00Z,0.001978606018,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T00:00:00Z,0.001906066004,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T01:00:00Z,0.001904093208,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T02:00:00Z,0.001904774854,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T03:00:00Z,0.001905319074,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T04:00:00Z,0.001904666812,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T05:00:00Z,0.001905640308,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T06:00:00Z,0.001909964351,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T07:00:00Z,0.001905243485,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T08:00:00Z,0.001905547148,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T09:00:00Z,0.001948562304,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T10:00:00Z,0.001947313575,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T11:00:00Z,0.001976112766,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T12:00:00Z,0.001905057924,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T13:00:00Z,0.001905540259,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T14:00:00Z,0.001905008041,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T15:00:00Z,0.001904200397,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T16:00:00Z,0.001905234217,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T17:00:00Z,0.001905993317,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T18:00:00Z,0.001905668919,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T19:00:00Z,0.001905767158,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T20:00:00Z,0.001937184463,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T21:00:00Z,0.001938374528,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T22:00:00Z,0.001933896773,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-07T23:00:00Z,0.001908414967,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T00:00:00Z,0.001906244287,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T01:00:00Z,0.001906914155,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T02:00:00Z,0.001908530235,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T03:00:00Z,0.001909667021,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T04:00:00Z,0.001908559239,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T05:00:00Z,0.001872066765,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T06:00:00Z,0.001872286014,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T07:00:00Z,0.001870522301,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T08:00:00Z,0.001872642036,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T09:00:00Z,0.001871237418,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T10:00:00Z,0.00187243259,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T11:00:00Z,0.001871323316,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T12:00:00Z,0.001871926359,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T13:00:00Z,0.001832316852,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T14:00:00Z,0.001848082149,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T15:00:00Z,0.001851031271,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T16:00:00Z,0.001848315714,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T17:00:00Z,0.001848403108,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T18:00:00Z,0.001848771764,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T19:00:00Z,0.001850964456,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T20:00:00Z,0.001885643711,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T21:00:00Z,0.001887779574,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T22:00:00Z,0.001884569596,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-08T23:00:00Z,0.001883637277,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T00:00:00Z,0.001885320776,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T01:00:00Z,0.001881102237,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T02:00:00Z,0.001884967022,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T03:00:00Z,0.0018847096,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T04:00:00Z,0.001874406412,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T05:00:00Z,0.001873479929,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T06:00:00Z,0.001872727233,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T07:00:00Z,0.00187276905,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T08:00:00Z,0.001872657868,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T09:00:00Z,0.001871321059,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T11:00:00Z,0.001872842508,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T12:00:00Z,0.001873042993,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T13:00:00Z,0.001882246043,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T14:00:00Z,0.001872918978,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T15:00:00Z,0.001871820703,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T16:00:00Z,0.001872115561,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T17:00:00Z,0.001872964336,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T18:00:00Z,0.001872551688,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T19:00:00Z,0.001872512597,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T20:00:00Z,0.001871466786,2024-01-10T07:44:43.225Z
tezos,plenty-ply,2024-01-09T20:00:00Z,0.001871564575,2024-01-10T07:44:43.225Z
opbnb,luigiswap,2023-12-30T23:00:00Z,0.007021757256,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-02T22:00:00Z,9.039131473e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-02T23:00:00Z,9.08200245e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T00:00:00Z,9.11208443e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T01:00:00Z,9.205084106e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T02:00:00Z,9.277983059e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T03:00:00Z,9.176322806e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T04:00:00Z,9.169650779e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T05:00:00Z,9.218934335e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T06:00:00Z,9.537835261e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T07:00:00Z,9.567671773e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T08:00:00Z,9.571399962e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T09:00:00Z,9.225717925e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T10:00:00Z,9.223854628e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T11:00:00Z,9.608609224e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T12:00:00Z,9.468244177e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T13:00:00Z,8.672918233e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T14:00:00Z,8.665384297e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T15:00:00Z,9.044295821e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T16:00:00Z,9.177750232e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T17:00:00Z,8.527190288e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T18:00:00Z,8.456693381e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T19:00:00Z,8.350072982e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T20:00:00Z,8.317959267e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T21:00:00Z,8.407947257e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T22:00:00Z,8.470101308e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-03T23:00:00Z,8.292096833e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T00:00:00Z,8.325331611e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T01:00:00Z,8.4782449e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T02:00:00Z,8.338058427e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T03:00:00Z,8.555886944e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T04:00:00Z,8.638422583e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T05:00:00Z,8.591857511e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T06:00:00Z,8.633087099e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T07:00:00Z,8.71364441e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T08:00:00Z,8.632556586e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T09:00:00Z,8.600869438e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T10:00:00Z,8.661303237e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T11:00:00Z,8.630545602e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T12:00:00Z,8.614764533e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T13:00:00Z,8.499949507e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T14:00:00Z,8.619832361e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T15:00:00Z,8.57474318e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T16:00:00Z,8.523914682e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T17:00:00Z,8.384192697e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T18:00:00Z,8.368939249e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T19:00:00Z,8.350124031e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T20:00:00Z,8.357292806e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T21:00:00Z,8.889323763e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T22:00:00Z,8.803533859e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-04T23:00:00Z,8.801855588e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T00:00:00Z,8.900710448e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T01:00:00Z,8.907441543e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T02:00:00Z,8.659200229e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T03:00:00Z,8.755890724e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T04:00:00Z,8.737444552e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T05:00:00Z,8.857925055e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T06:00:00Z,8.86716836e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T07:00:00Z,8.975439018e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T08:00:00Z,9.034248972e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T09:00:00Z,9.022187059e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T10:00:00Z,9.041107961e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T11:00:00Z,9.065538917e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T12:00:00Z,8.964286399e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T13:00:00Z,9.043911059e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T14:00:00Z,8.876685777e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T15:00:00Z,8.82262948e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T16:00:00Z,8.810311751e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T17:00:00Z,8.83230341e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T18:00:00Z,8.685688957e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T19:00:00Z,8.649000121e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T20:00:00Z,8.707542215e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T21:00:00Z,8.625544399e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T22:00:00Z,8.673041826e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-05T23:00:00Z,8.701782155e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T00:00:00Z,8.736133208e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T01:00:00Z,8.664570889e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T02:00:00Z,8.628734177e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T03:00:00Z,8.617168113e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T04:00:00Z,9.64446146e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T05:00:00Z,8.406260115e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T06:00:00Z,8.275941646e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T07:00:00Z,8.168389434e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T08:00:00Z,8.207879409e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T09:00:00Z,8.258102898e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T10:00:00Z,8.18101969e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T11:00:00Z,8.224378589e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T12:00:00Z,8.277311353e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T13:00:00Z,8.628141559e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T14:00:00Z,8.598016168e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T15:00:00Z,8.66127657e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T16:00:00Z,8.558121722e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T17:00:00Z,8.551573855e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T18:00:00Z,8.514905998e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T19:00:00Z,8.50534554e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T20:00:00Z,8.419592038e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T21:00:00Z,8.47310607e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T22:00:00Z,8.514712735e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-06T23:00:00Z,8.573396583e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-07T00:00:00Z,9.393318516e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-07T01:00:00Z,8.386813164e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-07T02:00:00Z,8.44001872e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-07T03:00:00Z,8.387993559e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-07T04:00:00Z,8.350212828e-09,2024-01-10T07:44:43.225Z
bitgert,youngparrot,2024-01-07T05:00:00Z,8.637101988e-09,2024-01-10T07:44:43.225Z
